time	V(n002)
3.210320864979051e-04	-3.189109e+00
3.215203677479051e-04	-3.089395e+00
3.220086489979051e-04	-2.992587e+00
3.224969302479051e-04	-2.898631e+00
3.229852114979051e-04	-2.807468e+00
3.234734927479051e-04	-2.719039e+00
3.239617739979051e-04	-2.633281e+00
3.244500552479051e-04	-2.550129e+00
3.249383364979051e-04	-2.469519e+00
3.254266177479051e-04	-2.391384e+00
3.259148989979051e-04	-2.315660e+00
3.264031802479051e-04	-2.242280e+00
3.268914614979051e-04	-2.171180e+00
3.273797427479051e-04	-2.102295e+00
3.278680239979051e-04	-2.035562e+00
3.283563052479051e-04	-1.970919e+00
3.288445864979051e-04	-1.908303e+00
3.293328677479051e-04	-1.847656e+00
3.298211489979051e-04	-1.788918e+00
3.303094302479051e-04	-1.732032e+00
3.307977114979051e-04	-1.676941e+00
3.312859927479051e-04	-1.623591e+00
3.317742739979051e-04	-1.571929e+00
3.322625552479051e-04	-1.521901e+00
3.327508364979051e-04	-1.473459e+00
3.332391177479051e-04	-1.426553e+00
3.337273989979051e-04	-1.381134e+00
3.342156802479051e-04	-1.337157e+00
3.347039614979051e-04	-1.294576e+00
3.351922427479051e-04	-1.253348e+00
3.356805239979051e-04	-1.213430e+00
3.361688052479051e-04	-1.174781e+00
3.366570864979051e-04	-1.137360e+00
3.371453677479051e-04	-1.101130e+00
3.376336489979051e-04	-1.066052e+00
3.381219302479051e-04	-1.032091e+00
3.386102114979051e-04	-9.992100e-01
3.390984927479051e-04	-9.673757e-01
3.395867739979051e-04	-9.365548e-01
3.400750552479051e-04	-9.067152e-01
3.405633364979051e-04	-8.778256e-01
3.410516177479051e-04	-8.498560e-01
3.415398989979051e-04	-8.227770e-01
3.420281802479051e-04	-7.965605e-01
3.425164614979051e-04	-7.711790e-01
3.430047427479051e-04	-7.466060e-01
3.434930239979051e-04	-7.228158e-01
3.439813052479051e-04	-6.997833e-01
3.444695864979051e-04	-6.774846e-01
3.449578677479051e-04	-6.558964e-01
3.454461489979051e-04	-6.349959e-01
3.459344302479051e-04	-6.147612e-01
3.464227114979051e-04	-5.951713e-01
3.469109927479051e-04	-5.762056e-01
3.473992739979051e-04	-5.578441e-01
3.478875552479051e-04	-5.400677e-01
3.483758364979051e-04	-5.228577e-01
3.488641177479051e-04	-5.061960e-01
3.493523989979051e-04	-4.900653e-01
3.498406802479051e-04	-4.744486e-01
3.503289614979051e-04	-4.593295e-01
3.508172427479051e-04	-4.446922e-01
3.513055239979051e-04	-4.305212e-01
3.517938052479051e-04	-4.168019e-01
3.522820864979051e-04	-4.035197e-01
3.527703677479051e-04	-3.906608e-01
3.532586489979051e-04	-3.782116e-01
3.537469302479051e-04	-3.661592e-01
3.542352114979051e-04	-3.544908e-01
3.547234927479051e-04	-3.431942e-01
3.552117739979051e-04	-3.322577e-01
3.557000552479051e-04	-3.216696e-01
3.561883364979051e-04	-3.114190e-01
3.566766177479051e-04	-3.014949e-01
3.571648989979051e-04	-2.918872e-01
3.576531802479051e-04	-2.825856e-01
3.581414614979051e-04	-2.735804e-01
3.586297427479051e-04	-2.648622e-01
3.591180239979051e-04	-2.564218e-01
3.596063052479051e-04	-2.482504e-01
3.600945864979051e-04	-2.403394e-01
3.605828677479051e-04	-2.326804e-01
3.610711489979051e-04	-2.252656e-01
3.615594302479051e-04	-2.180870e-01
3.620477114979051e-04	-2.111372e-01
3.625359927479051e-04	-2.044089e-01
3.630242739979051e-04	-1.978949e-01
3.635125552479051e-04	-1.915886e-01
3.640008364979051e-04	-1.854832e-01
3.644891177479051e-04	-1.795724e-01
3.649773989979051e-04	-1.738499e-01
3.654656802479051e-04	-1.683098e-01
3.659539614979051e-04	-1.629463e-01
3.664422427479051e-04	-1.577536e-01
3.669305239979051e-04	-1.527265e-01
3.674188052479051e-04	-1.478595e-01
3.679070864979051e-04	-1.431476e-01
3.683953677479051e-04	-1.385859e-01
3.688836489979051e-04	-1.341696e-01
3.693719302479051e-04	-1.298940e-01
3.698602114979051e-04	-1.257547e-01
3.703484927479051e-04	-1.217472e-01
3.708367739979051e-04	-1.178675e-01
3.713250552479051e-04	-1.141114e-01
3.718133364979051e-04	-1.104750e-01
3.723016177479051e-04	-1.069544e-01
3.727898989979051e-04	-1.035461e-01
3.732781802479051e-04	-1.002464e-01
3.737664614979051e-04	-9.705181e-02
3.742547427479051e-04	-9.395905e-02
3.747430239979051e-04	-9.096484e-02
3.752313052479051e-04	-8.806605e-02
3.757195864979051e-04	-8.525963e-02
3.762078677479051e-04	-8.254265e-02
3.766961489979051e-04	-7.991225e-02
3.771844302479051e-04	-7.736567e-02
3.776727114979051e-04	-7.490025e-02
3.781609927479051e-04	-7.251339e-02
3.786492739979051e-04	-7.020260e-02
3.791375552479051e-04	-6.796544e-02
3.796258364979051e-04	-6.579957e-02
3.801141177479051e-04	-6.370272e-02
3.806023989979051e-04	-6.167270e-02
3.810906802479051e-04	-5.970737e-02
3.815789614979052e-04	-5.780466e-02
3.820672427479052e-04	-5.596259e-02
3.825555239979052e-04	-5.417923e-02
3.830438052479052e-04	-5.245269e-02
3.835320864979052e-04	-5.078117e-02
3.840203677479052e-04	-4.916292e-02
3.845086489979052e-04	-4.759623e-02
3.849969302479052e-04	-4.607948e-02
3.854852114979052e-04	-4.461106e-02
3.859734927479052e-04	-4.318943e-02
3.864617739979052e-04	-4.181310e-02
3.869500552479052e-04	-4.048064e-02
3.874383364979052e-04	-3.919064e-02
3.879266177479052e-04	-3.794174e-02
3.884148989979052e-04	-3.673264e-02
3.889031802479052e-04	-3.556208e-02
3.893914614979052e-04	-3.442882e-02
3.898797427479052e-04	-3.333167e-02
3.903680239979052e-04	-3.226948e-02
3.908563052479052e-04	-3.124115e-02
3.913445864979052e-04	-3.024558e-02
3.918328677479052e-04	-2.928174e-02
3.923211489979052e-04	-2.834861e-02
3.928094302479052e-04	-2.744522e-02
3.932977114979052e-04	-2.657062e-02
3.937859927479052e-04	-2.572389e-02
3.942742739979052e-04	-2.490414e-02
3.947625552479052e-04	-2.411052e-02
3.952508364979052e-04	-2.334218e-02
3.957391177479052e-04	-2.259834e-02
3.962273989979052e-04	-2.187819e-02
3.967156802479052e-04	-2.118099e-02
3.972039614979052e-04	-2.050602e-02
3.976922427479052e-04	-1.985255e-02
3.981805239979052e-04	-1.921991e-02
3.986688052479052e-04	-1.860742e-02
3.991570864979052e-04	-1.801446e-02
3.996453677479052e-04	-1.744039e-02
4.000000000000000e-04	-1.703501e-02
4.000000010000000e-04	1.391901e+00
4.000000169999999e-04	1.391951e+00
4.000000489999998e-04	1.392052e+00
4.000001129999995e-04	1.392252e+00
4.000002409999990e-04	1.392653e+00
4.000004969999980e-04	1.393455e+00
4.000010089999959e-04	1.395058e+00
4.000020329999918e-04	1.398263e+00
4.000040809999837e-04	1.404670e+00
4.000081769999673e-04	1.417468e+00
4.000163689999346e-04	1.443005e+00
4.000327529998691e-04	1.493840e+00
4.000655209997382e-04	1.594563e+00
4.001310569994763e-04	1.792270e+00
4.002621289989525e-04	2.173112e+00
4.005242729979051e-04	2.879498e+00
4.010125542479051e-04	4.017095e+00
4.015008354979051e-04	4.949258e+00
4.019891167479051e-04	5.706563e+00
4.024773979979051e-04	6.315197e+00
4.029656792479051e-04	6.797585e+00
4.034539604979051e-04	7.172927e+00
4.039422417479051e-04	7.457654e+00
4.044305229979051e-04	7.665823e+00
4.049188042479051e-04	7.809459e+00
4.054070854979051e-04	7.898842e+00
4.058953667479051e-04	7.942756e+00
4.063836479979051e-04	7.948703e+00
4.068719292479051e-04	7.923086e+00
4.073602104979051e-04	7.871368e+00
4.078484917479051e-04	7.798203e+00
4.083367729979051e-04	7.707554e+00
4.088250542479051e-04	7.602793e+00
4.093133354979051e-04	7.486784e+00
4.098016167479051e-04	7.361959e+00
4.102898979979051e-04	7.230373e+00
4.107781792479051e-04	7.093768e+00
4.112664604979051e-04	6.953613e+00
4.117547417479051e-04	6.811143e+00
4.122430229979051e-04	6.667395e+00
4.127313042479051e-04	6.523235e+00
4.132195854979051e-04	6.379387e+00
4.137078667479051e-04	6.236448e+00
4.141961479979051e-04	6.094912e+00
4.146844292479051e-04	5.955180e+00
4.151727104979051e-04	5.817581e+00
4.156609917479051e-04	5.682376e+00
4.161492729979051e-04	5.549771e+00
4.166375542479051e-04	5.419926e+00
4.171258354979051e-04	5.292961e+00
4.176141167479051e-04	5.168963e+00
4.181023979979051e-04	5.047991e+00
4.185906792479051e-04	4.930079e+00
4.190789604979051e-04	4.815244e+00
4.195672417479051e-04	4.703484e+00
4.200555229979051e-04	4.594783e+00
4.205438042479051e-04	4.489116e+00
4.210320854979051e-04	4.386447e+00
4.215203667479051e-04	4.286733e+00
4.220086479979051e-04	4.189925e+00
4.224969292479051e-04	4.095969e+00
4.229852104979051e-04	4.004806e+00
4.234734917479051e-04	3.916377e+00
4.239617729979051e-04	3.830619e+00
4.244500542479051e-04	3.747467e+00
4.249383354979051e-04	3.666857e+00
4.254266167479051e-04	3.588722e+00
4.259148979979051e-04	3.512998e+00
4.264031792479051e-04	3.439618e+00
4.268914604979051e-04	3.368518e+00
4.273797417479051e-04	3.299633e+00
4.278680229979051e-04	3.232900e+00
4.283563042479051e-04	3.168257e+00
4.288445854979051e-04	3.105641e+00
4.293328667479051e-04	3.044994e+00
4.298211479979051e-04	2.986256e+00
4.303094292479051e-04	2.929370e+00
4.307977104979051e-04	2.874279e+00
4.312859917479051e-04	2.820929e+00
4.317742729979051e-04	2.769267e+00
4.322625542479051e-04	2.719240e+00
4.327508354979051e-04	2.670797e+00
4.332391167479051e-04	2.623891e+00
4.337273979979051e-04	2.578472e+00
4.342156792479051e-04	2.534495e+00
4.347039604979051e-04	2.491914e+00
4.351922417479051e-04	2.450686e+00
4.356805229979051e-04	2.410768e+00
4.361688042479051e-04	2.372119e+00
4.366570854979051e-04	2.334698e+00
4.371453667479051e-04	2.298468e+00
4.376336479979051e-04	2.263391e+00
4.381219292479051e-04	2.229429e+00
4.386102104979051e-04	2.196548e+00
4.390984917479051e-04	2.164714e+00
4.395867729979051e-04	2.133893e+00
4.400750542479051e-04	2.104053e+00
4.405633354979051e-04	2.075164e+00
4.410516167479051e-04	2.047194e+00
4.415398979979051e-04	2.020115e+00
4.420281792479051e-04	1.993899e+00
4.425164604979051e-04	1.968517e+00
4.430047417479051e-04	1.943944e+00
4.434930229979051e-04	1.920154e+00
4.439813042479051e-04	1.897121e+00
4.444695854979051e-04	1.874823e+00
4.449578667479051e-04	1.853234e+00
4.454461479979051e-04	1.832334e+00
4.459344292479051e-04	1.812099e+00
4.464227104979051e-04	1.792509e+00
4.469109917479051e-04	1.773544e+00
4.473992729979051e-04	1.755182e+00
4.478875542479051e-04	1.737406e+00
4.483758354979051e-04	1.720196e+00
4.488641167479051e-04	1.703534e+00
4.493523979979051e-04	1.687403e+00
4.498406792479051e-04	1.671787e+00
4.503289604979051e-04	1.656668e+00
4.508172417479051e-04	1.642030e+00
4.513055229979051e-04	1.627859e+00
4.517938042479051e-04	1.614140e+00
4.522820854979051e-04	1.600858e+00
4.527703667479051e-04	1.587999e+00
4.532586479979051e-04	1.575550e+00
4.537469292479051e-04	1.563497e+00
4.542352104979051e-04	1.551829e+00
4.547234917479051e-04	1.540532e+00
4.552117729979051e-04	1.529596e+00
4.557000542479051e-04	1.519008e+00
4.561883354979051e-04	1.508757e+00
4.566766167479051e-04	1.498833e+00
4.571648979979051e-04	1.489225e+00
4.576531792479051e-04	1.479924e+00
4.581414604979051e-04	1.470919e+00
4.586297417479051e-04	1.462200e+00
4.591180229979051e-04	1.453760e+00
4.596063042479051e-04	1.445588e+00
4.600945854979051e-04	1.437677e+00
4.605828667479051e-04	1.430019e+00
4.610711479979051e-04	1.422604e+00
4.615594292479051e-04	1.415425e+00
4.620477104979051e-04	1.408475e+00
4.625359917479051e-04	1.401747e+00
4.630242729979051e-04	1.395233e+00
4.635125542479051e-04	1.388927e+00
4.640008354979051e-04	1.382821e+00
4.644891167479051e-04	1.376910e+00
4.649773979979051e-04	1.371188e+00
4.654656792479051e-04	1.365648e+00
4.659539604979051e-04	1.360284e+00
4.664422417479051e-04	1.355092e+00
4.669305229979051e-04	1.350065e+00
4.674188042479051e-04	1.345198e+00
4.679070854979051e-04	1.340486e+00
4.683953667479051e-04	1.335924e+00
4.688836479979051e-04	1.331508e+00
4.693719292479051e-04	1.327232e+00
4.698602104979051e-04	1.323093e+00
4.703484917479051e-04	1.319085e+00
4.708367729979051e-04	1.315206e+00
4.713250542479051e-04	1.311449e+00
4.718133354979051e-04	1.307813e+00
4.723016167479051e-04	1.304293e+00
4.727898979979051e-04	1.300884e+00
4.732781792479051e-04	1.297584e+00
4.737664604979051e-04	1.294390e+00
4.742547417479051e-04	1.291297e+00
4.747430229979051e-04	1.288303e+00
4.752313042479051e-04	1.285404e+00
4.757195854979051e-04	1.282598e+00
4.762078667479051e-04	1.279881e+00
4.766961479979051e-04	1.277250e+00
4.771844292479051e-04	1.274704e+00
4.776727104979051e-04	1.272238e+00
4.781609917479051e-04	1.269851e+00
4.786492729979051e-04	1.267541e+00
4.791375542479051e-04	1.265303e+00
4.796258354979051e-04	1.263138e+00
4.801141167479051e-04	1.261041e+00
4.806023979979051e-04	1.259011e+00
4.810906792479051e-04	1.257045e+00
4.815789604979051e-04	1.255143e+00
4.820672417479051e-04	1.253301e+00
4.825555229979051e-04	1.251517e+00
4.830438042479051e-04	1.249791e+00
4.835320854979051e-04	1.248119e+00
4.840203667479051e-04	1.246501e+00
4.845086479979051e-04	1.244934e+00
4.849969292479051e-04	1.243418e+00
4.854852104979051e-04	1.241949e+00
4.859734917479051e-04	1.240528e+00
4.864617729979051e-04	1.239151e+00
4.869500542479052e-04	1.237819e+00
4.874383354979052e-04	1.236529e+00
4.879266167479052e-04	1.235280e+00
4.884148979979052e-04	1.234071e+00
4.889031792479051e-04	1.232900e+00
4.893914604979050e-04	1.231767e+00
4.898797417479050e-04	1.230670e+00
4.903680229979049e-04	1.229608e+00
4.908563042479049e-04	1.228579e+00
4.913445854979048e-04	1.227584e+00
4.918328667479048e-04	1.226620e+00
4.923211479979047e-04	1.225687e+00
4.928094292479047e-04	1.224783e+00
4.932977104979046e-04	1.223909e+00
4.937859917479046e-04	1.223062e+00
4.942742729979045e-04	1.222242e+00
4.947625542479045e-04	1.221449e+00
4.952508354979044e-04	1.220680e+00
4.957391167479043e-04	1.219936e+00
4.962273979979043e-04	1.219216e+00
4.967156792479042e-04	1.218519e+00
4.972039604979042e-04	1.217844e+00
4.976922417479041e-04	1.217191e+00
4.981805229979041e-04	1.216558e+00
4.986688042479040e-04	1.215945e+00
4.991570854979040e-04	1.215353e+00
4.996453667479039e-04	1.214778e+00
5.000000000000000e-04	1.214373e+00
